"DateTime","FileName","Solver","Algorithm","Control","Residuals","Deviance","Gradient","Parameters","Rmat","Convergence","Passed","Tags","MachID"
"","","","","","","","","","","","","",""
"2021-08-10 12:07","Rumford_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Hobbs_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Hobbs_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Hobbs_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Hobbs_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Hobbs_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Hobbs_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Chloride_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Chloride_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","8.477528e-06","TRUE","2.812655e-06","1.383417e-06","2.72824e-06","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Chloride_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","8.477528e-06","TRUE","2.812655e-06","1.383417e-06","2.72824e-06","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Chloride_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Chloride_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Chloride_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","TRUE","2.074989e-08","TRUE","1.901681e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Sulfi_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","6.147357e-07","TRUE","1.406585e-07","5.469254e-08","8.665991e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Sulfi_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","5.206061e-06","TRUE","1.011191e-06","5.082475e-07","8.188719e-07","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Sulfi_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","5.206061e-06","TRUE","1.011191e-06","5.082475e-07","8.188719e-07","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Sulfi_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","7.74152e-07","TRUE","1.914885e-07","7.185577e-08","1.619322e-07","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Sulfi_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","6.147357e-07","TRUE","1.406585e-07","5.469254e-08","8.665991e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Sulfi_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","2.060739e-06","TRUE","3.803659e-07","2.017077e-07","1.563458e-06","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
